snapshot_date,center_id,sku,available_stock,reserved_stock
2024-05-20,CASABLANCA,SKU_00065,373,29
2024-05-20,CASABLANCA,SKU_00066,348,4
2024-05-20,CASABLANCA,SKU_00067,154,11
2024-05-20,CASABLANCA,SKU_00068,173,23
2024-05-20,CASABLANCA,SKU_00069,115,49
2024-05-20,CASABLANCA,SKU_00070,201,19
2024-05-20,CASABLANCA,SKU_00071,255,1
2024-05-20,CASABLANCA,SKU_00072,428,6
2024-05-20,CASABLANCA,SKU_00073,446,24
2024-05-20,CASABLANCA,SKU_00074,126,26
2024-05-20,CASABLANCA,SKU_00075,380,25
2024-05-20,CASABLANCA,SKU_00076,98,35
2024-05-20,CASABLANCA,SKU_00077,467,6
2024-05-20,CASABLANCA,SKU_00078,86,45
2024-05-20,CASABLANCA,SKU_00079,452,19
2024-05-20,CASABLANCA,SKU_00080,486,19
2024-05-20,CASABLANCA,SKU_00081,402,35
2024-05-20,CASABLANCA,SKU_00082,118,12
2024-05-20,CASABLANCA,SKU_00083,90,46
2024-05-20,CASABLANCA,SKU_00084,132,37
2024-05-20,CASABLANCA,SKU_00085,252,22
2024-05-20,CASABLANCA,SKU_00086,240,16
2024-05-20,CASABLANCA,SKU_00087,409,11
2024-05-20,CASABLANCA,SKU_00088,61,38
2024-05-20,CASABLANCA,SKU_00089,248,44
2024-05-20,CASABLANCA,SKU_00090,215,24
2024-05-20,CASABLANCA,SKU_00091,271,41
2024-05-20,CASABLANCA,SKU_00092,426,28
2024-05-20,CASABLANCA,SKU_00093,100,42
2024-05-20,CASABLANCA,SKU_00094,58,27
2024-05-20,CASABLANCA,SKU_00095,68,5
2024-05-20,CASABLANCA,SKU_00096,146,31
2024-05-20,CASABLANCA,SKU_00097,124,11
2024-05-20,CASABLANCA,SKU_00098,244,25
2024-05-20,CASABLANCA,SKU_00099,86,42
2024-05-20,CASABLANCA,SKU_00100,491,43
2024-05-20,CASABLANCA,SKU_00101,465,7
2024-05-20,CASABLANCA,SKU_00102,422,34
2024-05-20,CASABLANCA,SKU_00103,465,1
2024-05-20,CASABLANCA,SKU_00104,64,8
2024-05-20,CASABLANCA,SKU_00105,467,40
2024-05-20,CASABLANCA,SKU_00106,253,2
2024-05-20,CASABLANCA,SKU_00107,207,43
2024-05-20,CASABLANCA,SKU_00108,276,45
2024-05-20,CASABLANCA,SKU_00109,286,18
2024-05-20,CASABLANCA,SKU_00110,151,16
2024-05-20,CASABLANCA,SKU_00111,344,49
2024-05-20,CASABLANCA,SKU_00112,432,48
2024-05-20,CASABLANCA,SKU_00113,485,27
2024-05-20,CASABLANCA,SKU_00114,250,17
2024-05-20,CASABLANCA,SKU_00115,241,32
2024-05-20,CASABLANCA,SKU_00116,238,27
2024-05-20,CASABLANCA,SKU_00117,478,22
2024-05-20,CASABLANCA,SKU_00118,485,37
2024-05-20,CASABLANCA,SKU_00119,205,0
2024-05-20,CASABLANCA,SKU_00120,398,9
2024-05-20,CASABLANCA,SKU_00121,64,18
2024-05-20,CASABLANCA,SKU_00122,428,5
2024-05-20,CASABLANCA,SKU_00123,275,15
2024-05-20,CASABLANCA,SKU_00124,200,48
2024-05-20,CASABLANCA,SKU_00125,78,32
2024-05-20,CASABLANCA,SKU_00126,83,14
2024-05-20,CASABLANCA,SKU_00127,402,9
2024-05-20,CASABLANCA,SKU_00128,487,11
2024-05-20,CASABLANCA,SKU_00129,115,32
2024-05-20,CASABLANCA,SKU_00130,205,46
2024-05-20,CASABLANCA,SKU_00131,437,24
2024-05-20,CASABLANCA,SKU_00132,218,44
2024-05-20,CASABLANCA,SKU_00133,160,46
2024-05-20,CASABLANCA,SKU_00134,156,18
2024-05-20,CASABLANCA,SKU_00135,84,11
2024-05-20,CASABLANCA,SKU_00136,168,40
2024-05-20,CASABLANCA,SKU_00137,433,5
2024-05-20,CASABLANCA,SKU_00138,176,32
2024-05-20,CASABLANCA,SKU_00139,419,42
2024-05-20,CASABLANCA,SKU_00140,144,41
2024-05-20,CASABLANCA,SKU_00141,461,30
2024-05-20,CASABLANCA,SKU_00142,73,9
2024-05-20,CASABLANCA,SKU_00143,147,20
2024-05-20,CASABLANCA,SKU_00144,331,15
2024-05-20,CASABLANCA,SKU_00145,179,45
2024-05-20,CASABLANCA,SKU_00146,423,16
2024-05-20,CASABLANCA,SKU_00147,216,8
2024-05-20,CASABLANCA,SKU_00148,264,24
2024-05-20,CASABLANCA,SKU_00149,374,7
2024-05-20,CASABLANCA,SKU_00150,471,29
2024-05-20,CASABLANCA,SKU_00151,168,20
2024-05-20,CASABLANCA,SKU_00152,340,41
2024-05-20,CASABLANCA,SKU_00153,469,42
2024-05-20,CASABLANCA,SKU_00154,226,1
2024-05-20,CASABLANCA,SKU_00155,378,27
2024-05-20,CASABLANCA,SKU_00156,140,36
2024-05-20,CASABLANCA,SKU_00157,164,0
2024-05-20,CASABLANCA,SKU_00158,225,16
2024-05-20,CASABLANCA,SKU_00159,92,3
2024-05-20,CASABLANCA,SKU_00160,371,4
2024-05-20,CASABLANCA,SKU_00161,215,27
2024-05-20,CASABLANCA,SKU_00162,237,36
2024-05-20,CASABLANCA,SKU_00163,377,31
2024-05-20,CASABLANCA,SKU_00164,434,19
2024-05-20,CASABLANCA,SKU_00165,183,1
2024-05-20,CASABLANCA,SKU_00166,283,16
2024-05-20,CASABLANCA,SKU_00167,307,44
2024-05-20,CASABLANCA,SKU_00168,279,38
2024-05-20,CASABLANCA,SKU_00169,226,26
2024-05-20,CASABLANCA,SKU_00170,294,23
2024-05-20,CASABLANCA,SKU_00171,172,0
2024-05-20,CASABLANCA,SKU_00172,199,7
2024-05-20,CASABLANCA,SKU_00173,458,40
2024-05-20,CASABLANCA,SKU_00174,83,26
2024-05-20,CASABLANCA,SKU_00175,141,17
2024-05-20,CASABLANCA,SKU_00176,164,6
2024-05-20,CASABLANCA,SKU_00177,180,23
2024-05-20,CASABLANCA,SKU_00178,486,38
2024-05-20,CASABLANCA,SKU_00179,295,9
2024-05-20,CASABLANCA,SKU_00180,443,1
2024-05-20,CASABLANCA,SKU_00181,231,19
2024-05-20,CASABLANCA,SKU_00182,217,10
2024-05-20,CASABLANCA,SKU_00183,465,14
2024-05-20,CASABLANCA,SKU_00184,292,32
2024-05-20,CASABLANCA,SKU_00185,227,16
2024-05-20,CASABLANCA,SKU_00186,79,37
2024-05-20,CASABLANCA,SKU_00187,152,15
2024-05-20,CASABLANCA,SKU_00188,461,18
2024-05-20,CASABLANCA,SKU_00189,69,39
2024-05-20,CASABLANCA,SKU_00190,146,12
2024-05-20,CASABLANCA,SKU_00191,449,21
2024-05-20,CASABLANCA,SKU_00192,369,47
2024-05-20,CASABLANCA,SKU_00193,452,39
2024-05-20,CASABLANCA,SKU_00194,162,23
2024-05-20,CASABLANCA,SKU_00195,426,38
2024-05-20,CASABLANCA,SKU_00196,313,47
2024-05-20,CASABLANCA,SKU_00197,151,5
2024-05-20,CASABLANCA,SKU_00198,63,17
2024-05-20,CASABLANCA,SKU_00199,462,19
2024-05-20,CASABLANCA,SKU_00200,271,15
2024-05-20,CASABLANCA,SKU_00201,481,48
2024-05-20,CASABLANCA,SKU_00202,302,9
2024-05-20,CASABLANCA,SKU_00203,289,10
2024-05-20,CASABLANCA,SKU_00204,85,44
2024-05-20,CASABLANCA,SKU_00205,332,37
2024-05-20,CASABLANCA,SKU_00206,489,43
2024-05-20,CASABLANCA,SKU_00207,445,6
2024-05-20,CASABLANCA,SKU_00208,175,23
2024-05-20,CASABLANCA,SKU_00209,200,49
2024-05-20,CASABLANCA,SKU_00210,428,7
2024-05-20,CASABLANCA,SKU_00211,159,40
2024-05-20,CASABLANCA,SKU_00212,341,21
2024-05-20,CASABLANCA,SKU_00213,352,10
2024-05-20,CASABLANCA,SKU_00214,341,18
2024-05-20,CASABLANCA,SKU_00215,295,18
2024-05-20,CASABLANCA,SKU_00216,265,22
2024-05-20,CASABLANCA,SKU_00217,448,16
2024-05-20,CASABLANCA,SKU_00218,269,20
2024-05-20,CASABLANCA,SKU_00219,266,21
2024-05-20,CASABLANCA,SKU_00220,201,29
2024-05-20,CASABLANCA,SKU_00221,418,15
2024-05-20,CASABLANCA,SKU_00222,106,3
2024-05-20,CASABLANCA,SKU_00223,180,21
2024-05-20,CASABLANCA,SKU_00224,61,39
2024-05-20,CASABLANCA,SKU_00225,488,10
2024-05-20,CASABLANCA,SKU_00226,95,18
2024-05-20,CASABLANCA,SKU_00227,305,10
2024-05-20,CASABLANCA,SKU_00228,164,2
2024-05-20,CASABLANCA,SKU_00229,120,29
2024-05-20,CASABLANCA,SKU_00230,173,35
2024-05-20,CASABLANCA,SKU_00231,315,3
2024-05-20,CASABLANCA,SKU_00232,395,41
2024-05-20,CASABLANCA,SKU_00233,442,43
2024-05-20,CASABLANCA,SKU_00234,257,17
2024-05-20,CASABLANCA,SKU_00235,431,34
2024-05-20,CASABLANCA,SKU_00236,425,42
2024-05-20,CASABLANCA,SKU_00237,324,29
2024-05-20,CASABLANCA,SKU_00238,235,31
2024-05-20,CASABLANCA,SKU_00239,79,39
2024-05-20,CASABLANCA,SKU_00240,392,19
2024-05-20,CASABLANCA,SKU_00241,56,0
2024-05-20,CASABLANCA,SKU_00242,155,7
2024-05-20,CASABLANCA,SKU_00243,59,25
2024-05-20,CASABLANCA,SKU_00244,388,5
2024-05-20,CASABLANCA,SKU_00245,494,35
2024-05-20,CASABLANCA,SKU_00246,284,20
2024-05-20,CASABLANCA,SKU_00247,456,6
2024-05-20,CASABLANCA,SKU_00248,244,10
2024-05-20,CASABLANCA,SKU_00249,138,3
2024-05-20,CASABLANCA,SKU_00250,416,16
2024-05-20,CASABLANCA,SKU_00251,415,12
2024-05-20,CASABLANCA,SKU_00252,278,17
2024-05-20,CASABLANCA,SKU_00253,393,17
2024-05-20,CASABLANCA,SKU_00254,481,14
2024-05-20,CASABLANCA,SKU_00255,229,31
2024-05-20,CASABLANCA,SKU_00256,204,38
2024-05-20,CASABLANCA,SKU_00257,97,41
2024-05-20,CASABLANCA,SKU_00258,185,17
2024-05-20,CASABLANCA,SKU_00259,419,27
2024-05-20,CASABLANCA,SKU_00260,287,13
2024-05-20,CASABLANCA,SKU_00261,204,32
2024-05-20,CASABLANCA,SKU_00262,205,15
2024-05-20,CASABLANCA,SKU_00263,329,1
2024-05-20,CASABLANCA,SKU_00264,141,13
2024-05-20,CASABLANCA,SKU_00265,357,41
2024-05-20,CASABLANCA,SKU_00266,66,16
2024-05-20,CASABLANCA,SKU_00267,312,17
2024-05-20,CASABLANCA,SKU_00268,437,17
2024-05-20,CASABLANCA,SKU_00269,259,22
2024-05-20,CASABLANCA,SKU_00270,459,16
2024-05-20,CASABLANCA,SKU_00271,50,38
2024-05-20,CASABLANCA,SKU_00272,452,48
2024-05-20,CASABLANCA,SKU_00273,227,49
2024-05-20,CASABLANCA,SKU_00274,393,5
2024-05-20,CASABLANCA,SKU_00275,347,41
2024-05-20,CASABLANCA,SKU_00276,482,43
2024-05-20,CASABLANCA,SKU_00277,246,23
2024-05-20,CASABLANCA,SKU_00278,216,24
2024-05-20,CASABLANCA,SKU_00279,101,28
2024-05-20,CASABLANCA,SKU_00280,365,39
2024-05-20,CASABLANCA,SKU_00281,185,36
2024-05-20,CASABLANCA,SKU_00282,130,7
2024-05-20,CASABLANCA,SKU_00283,87,7
2024-05-20,CASABLANCA,SKU_00284,149,49
2024-05-20,CASABLANCA,SKU_00285,298,34
2024-05-20,CASABLANCA,SKU_00286,310,39
2024-05-20,CASABLANCA,SKU_00287,182,30
2024-05-20,CASABLANCA,SKU_00288,473,17
2024-05-20,CASABLANCA,SKU_00289,475,5
2024-05-20,CASABLANCA,SKU_00290,337,15
2024-05-20,CASABLANCA,SKU_00291,336,9
2024-05-20,CASABLANCA,SKU_00292,177,27
2024-05-20,CASABLANCA,SKU_00293,187,0
2024-05-20,CASABLANCA,SKU_00294,241,44
2024-05-20,CASABLANCA,SKU_00295,203,16
2024-05-20,CASABLANCA,SKU_00296,420,32
2024-05-20,CASABLANCA,SKU_00297,62,4
2024-05-20,CASABLANCA,SKU_00298,445,36
2024-05-20,CASABLANCA,SKU_00299,474,11
2024-05-20,CASABLANCA,SKU_00300,261,27
2024-05-20,CASABLANCA,SKU_00301,493,11
2024-05-20,CASABLANCA,SKU_00302,105,30
2024-05-20,CASABLANCA,SKU_00303,189,37
2024-05-20,CASABLANCA,SKU_00304,74,22
2024-05-20,CASABLANCA,SKU_00305,368,24
2024-05-20,CASABLANCA,SKU_00306,267,10
2024-05-20,CASABLANCA,SKU_00307,381,33
2024-05-20,CASABLANCA,SKU_00308,480,45
2024-05-20,CASABLANCA,SKU_00309,499,7
2024-05-20,CASABLANCA,SKU_00310,228,23
2024-05-20,CASABLANCA,SKU_00311,441,31
2024-05-20,CASABLANCA,SKU_00312,411,13
2024-05-20,CASABLANCA,SKU_00313,433,44
2024-05-20,CASABLANCA,SKU_00314,107,19
2024-05-20,CASABLANCA,SKU_00315,96,17
2024-05-20,CASABLANCA,SKU_00316,82,41
2024-05-20,CASABLANCA,SKU_00317,237,41
2024-05-20,CASABLANCA,SKU_00318,447,13
2024-05-20,CASABLANCA,SKU_00319,373,41
2024-05-20,CASABLANCA,SKU_00320,475,19
2024-05-20,CASABLANCA,SKU_00321,302,23
2024-05-20,CASABLANCA,SKU_00322,75,4
2024-05-20,CASABLANCA,SKU_00323,322,6
2024-05-20,CASABLANCA,SKU_00324,309,27
2024-05-20,CASABLANCA,SKU_00325,67,10
2024-05-20,CASABLANCA,SKU_00326,486,24
2024-05-20,CASABLANCA,SKU_00327,430,20
2024-05-20,CASABLANCA,SKU_00328,171,12
2024-05-20,CASABLANCA,SKU_00329,155,43
2024-05-20,CASABLANCA,SKU_00330,264,14
2024-05-20,CASABLANCA,SKU_00331,466,16
2024-05-20,CASABLANCA,SKU_00332,256,44
2024-05-20,CASABLANCA,SKU_00333,268,3
2024-05-20,CASABLANCA,SKU_00334,495,8
2024-05-20,CASABLANCA,SKU_00335,165,24
2024-05-20,CASABLANCA,SKU_00336,219,15
2024-05-20,CASABLANCA,SKU_00337,274,15
2024-05-20,CASABLANCA,SKU_00338,228,30
2024-05-20,CASABLANCA,SKU_00339,270,46
2024-05-20,CASABLANCA,SKU_00340,359,19
2024-05-20,CASABLANCA,SKU_00341,408,33
2024-05-20,CASABLANCA,SKU_00342,99,0
2024-05-20,CASABLANCA,SKU_00343,58,14
2024-05-20,CASABLANCA,SKU_00344,209,31
2024-05-20,CASABLANCA,SKU_00345,483,29
2024-05-20,CASABLANCA,SKU_00346,361,35
2024-05-20,CASABLANCA,SKU_00347,177,20
2024-05-20,CASABLANCA,SKU_00348,297,20
2024-05-20,CASABLANCA,SKU_00349,75,13
2024-05-20,CASABLANCA,SKU_00350,471,31
2024-05-20,CASABLANCA,SKU_00351,284,40
2024-05-20,CASABLANCA,SKU_00352,316,21
2024-05-20,CASABLANCA,SKU_00353,72,22
2024-05-20,CASABLANCA,SKU_00354,466,10
2024-05-20,CASABLANCA,SKU_00355,261,39
2024-05-20,CASABLANCA,SKU_00356,293,4
2024-05-20,CASABLANCA,SKU_00357,466,9
2024-05-20,CASABLANCA,SKU_00358,331,34
2024-05-20,CASABLANCA,SKU_00359,398,18
2024-05-20,CASABLANCA,SKU_00360,416,24
2024-05-20,CASABLANCA,SKU_00361,192,44
2024-05-20,CASABLANCA,SKU_00362,199,12
2024-05-20,CASABLANCA,SKU_00363,380,16
2024-05-20,CASABLANCA,SKU_00364,59,40
2024-05-20,CASABLANCA,SKU_00365,364,21
2024-05-20,CASABLANCA,SKU_00366,224,37
2024-05-20,CASABLANCA,SKU_00367,321,17
2024-05-20,CASABLANCA,SKU_00368,269,1
2024-05-20,CASABLANCA,SKU_00369,136,13
2024-05-20,CASABLANCA,SKU_00370,347,34
2024-05-20,CASABLANCA,SKU_00371,294,32
2024-05-20,CASABLANCA,SKU_00372,162,29
2024-05-20,CASABLANCA,SKU_00373,189,31
2024-05-20,CASABLANCA,SKU_00374,438,22
2024-05-20,CASABLANCA,SKU_00375,166,0
2024-05-20,CASABLANCA,SKU_00376,112,36
2024-05-20,CASABLANCA,SKU_00377,128,33
2024-05-20,CASABLANCA,SKU_00378,92,6
2024-05-20,CASABLANCA,SKU_00379,59,22
2024-05-20,CASABLANCA,SKU_00380,306,1
2024-05-20,CASABLANCA,SKU_00381,188,33
2024-05-20,CASABLANCA,SKU_00382,421,24
2024-05-20,CASABLANCA,SKU_00383,451,12
2024-05-20,CASABLANCA,SKU_00384,341,31
2024-05-20,CASABLANCA,SKU_00385,402,43
2024-05-20,CASABLANCA,SKU_00386,409,27
2024-05-20,CASABLANCA,SKU_00387,396,17
2024-05-20,CASABLANCA,SKU_00388,447,25
2024-05-20,CASABLANCA,SKU_00389,108,37
2024-05-20,CASABLANCA,SKU_00390,366,26
2024-05-20,CASABLANCA,SKU_00391,452,10
2024-05-20,CASABLANCA,SKU_00392,200,33
2024-05-20,CASABLANCA,SKU_00393,487,15
2024-05-20,CASABLANCA,SKU_00394,494,24
2024-05-20,CASABLANCA,SKU_00395,231,0
2024-05-20,CASABLANCA,SKU_00396,488,23
2024-05-20,CASABLANCA,SKU_00397,369,4
2024-05-20,CASABLANCA,SKU_00398,208,14
2024-05-20,CASABLANCA,SKU_00399,200,7
2024-05-20,CASABLANCA,SKU_00400,80,14
2024-05-20,CASABLANCA,SKU_00401,247,22
2024-05-20,CASABLANCA,SKU_00402,328,18
2024-05-20,CASABLANCA,SKU_00403,335,34
2024-05-20,CASABLANCA,SKU_00404,314,21
2024-05-20,CASABLANCA,SKU_00405,305,8
2024-05-20,CASABLANCA,SKU_00406,222,39
2024-05-20,CASABLANCA,SKU_00407,333,10
2024-05-20,CASABLANCA,SKU_00408,380,16
2024-05-20,CASABLANCA,SKU_00409,342,42
2024-05-20,CASABLANCA,SKU_00410,281,34
2024-05-20,CASABLANCA,SKU_00411,335,34
2024-05-20,CASABLANCA,SKU_00412,122,12
2024-05-20,CASABLANCA,SKU_00413,176,25
2024-05-20,CASABLANCA,SKU_00414,233,47
2024-05-20,CASABLANCA,SKU_00415,178,13
2024-05-20,CASABLANCA,SKU_00416,98,18
2024-05-20,CASABLANCA,SKU_00417,123,9
2024-05-20,CASABLANCA,SKU_00418,261,9
2024-05-20,CASABLANCA,SKU_00419,290,31
2024-05-20,CASABLANCA,SKU_00420,429,37
2024-05-20,CASABLANCA,SKU_00421,299,24
2024-05-20,CASABLANCA,SKU_00422,127,26
2024-05-20,CASABLANCA,SKU_00423,94,25
2024-05-20,CASABLANCA,SKU_00424,166,29
2024-05-20,CASABLANCA,SKU_00425,263,16
2024-05-20,CASABLANCA,SKU_00426,76,17
2024-05-20,CASABLANCA,SKU_00427,297,3
2024-05-20,CASABLANCA,SKU_00428,130,11
2024-05-20,CASABLANCA,SKU_00429,99,8
2024-05-20,CASABLANCA,SKU_00430,79,8
2024-05-20,CASABLANCA,SKU_00431,233,49
2024-05-20,CASABLANCA,SKU_00432,434,39
2024-05-20,CASABLANCA,SKU_00433,205,39
2024-05-20,CASABLANCA,SKU_00434,480,14
2024-05-20,CASABLANCA,SKU_00435,164,26
2024-05-20,CASABLANCA,SKU_00436,296,40
2024-05-20,CASABLANCA,SKU_00437,242,42
2024-05-20,CASABLANCA,SKU_00438,348,10
2024-05-20,CASABLANCA,SKU_00439,296,10
2024-05-20,CASABLANCA,SKU_00440,372,4
2024-05-20,CASABLANCA,SKU_00441,280,43
2024-05-20,CASABLANCA,SKU_00442,491,37
2024-05-20,CASABLANCA,SKU_00443,124,18
2024-05-20,CASABLANCA,SKU_00444,179,6
2024-05-20,CASABLANCA,SKU_00445,373,3
2024-05-20,CASABLANCA,SKU_00446,207,21
2024-05-20,CASABLANCA,SKU_00447,448,39
2024-05-20,CASABLANCA,SKU_00448,393,19
2024-05-20,CASABLANCA,SKU_00449,140,38
2024-05-20,CASABLANCA,SKU_00450,360,4
2024-05-20,CASABLANCA,SKU_00451,483,30
2024-05-20,CASABLANCA,SKU_00452,400,46
2024-05-20,CASABLANCA,SKU_00453,198,24
2024-05-20,CASABLANCA,SKU_00454,169,39
2024-05-20,CASABLANCA,SKU_00455,146,20
2024-05-20,CASABLANCA,SKU_00456,64,16
2024-05-20,CASABLANCA,SKU_00457,248,43
2024-05-20,CASABLANCA,SKU_00458,112,46
2024-05-20,CASABLANCA,SKU_00459,498,12
2024-05-20,CASABLANCA,SKU_00460,404,0
2024-05-20,CASABLANCA,SKU_00461,383,34
2024-05-20,CASABLANCA,SKU_00462,166,39
2024-05-20,CASABLANCA,SKU_00463,205,34
2024-05-20,CASABLANCA,SKU_00464,306,48
2024-05-20,CASABLANCA,SKU_00465,141,7
2024-05-20,CASABLANCA,SKU_00466,58,4
2024-05-20,CASABLANCA,SKU_00467,496,35
2024-05-20,CASABLANCA,SKU_00468,360,18
2024-05-20,CASABLANCA,SKU_00469,465,25
2024-05-20,CASABLANCA,SKU_00470,405,45
2024-05-20,CASABLANCA,SKU_00471,482,40
2024-05-20,CASABLANCA,SKU_00472,338,29
2024-05-20,CASABLANCA,SKU_00473,393,35
2024-05-20,CASABLANCA,SKU_00474,179,39
2024-05-20,CASABLANCA,SKU_00475,478,2
2024-05-20,CASABLANCA,SKU_00476,452,24
2024-05-20,CASABLANCA,SKU_00477,418,35
2024-05-20,CASABLANCA,SKU_00478,251,30
2024-05-20,CASABLANCA,SKU_00479,240,25
2024-05-20,CASABLANCA,SKU_00480,159,24
2024-05-20,CASABLANCA,SKU_00481,495,42
2024-05-20,CASABLANCA,SKU_00482,59,2
2024-05-20,CASABLANCA,SKU_00483,246,42
2024-05-20,CASABLANCA,SKU_00484,106,39
2024-05-20,CASABLANCA,SKU_00485,223,7
2024-05-20,CASABLANCA,SKU_00486,371,40
2024-05-20,CASABLANCA,SKU_00487,123,0
2024-05-20,CASABLANCA,SKU_00488,255,30
2024-05-20,CASABLANCA,SKU_00489,141,10
2024-05-20,CASABLANCA,SKU_00490,278,46
2024-05-20,CASABLANCA,SKU_00491,160,22
2024-05-20,CASABLANCA,SKU_00492,309,44
2024-05-20,CASABLANCA,SKU_00493,491,41
2024-05-20,CASABLANCA,SKU_00494,391,48
2024-05-20,CASABLANCA,SKU_00495,213,2
2024-05-20,CASABLANCA,SKU_00496,234,36
2024-05-20,CASABLANCA,SKU_00497,359,29
2024-05-20,CASABLANCA,SKU_00498,300,32
2024-05-20,CASABLANCA,SKU_00499,200,31
2024-05-20,CASABLANCA,SKU_00500,332,32
2024-05-20,CASABLANCA,SKU_00501,166,28
2024-05-20,CASABLANCA,SKU_00502,397,22
2024-05-20,CASABLANCA,SKU_00503,203,13
2024-05-20,CASABLANCA,SKU_00504,114,18
2024-05-20,CASABLANCA,SKU_00505,388,27
2024-05-20,CASABLANCA,SKU_00506,271,47
2024-05-20,CASABLANCA,SKU_00507,346,28
2024-05-20,CASABLANCA,SKU_00508,380,31
2024-05-20,CASABLANCA,SKU_00509,82,35
2024-05-20,CASABLANCA,SKU_00510,242,27
2024-05-20,CASABLANCA,SKU_00511,417,29
2024-05-20,CASABLANCA,SKU_00512,296,38
2024-05-20,CASABLANCA,SKU_00513,254,32
2024-05-20,CASABLANCA,SKU_00514,58,38
2024-05-20,CASABLANCA,SKU_00515,223,0
2024-05-20,CASABLANCA,SKU_00516,450,29
2024-05-20,CASABLANCA,SKU_00517,59,25
2024-05-20,CASABLANCA,SKU_00518,375,17
2024-05-20,CASABLANCA,SKU_00519,416,5
2024-05-20,CASABLANCA,SKU_00520,61,28
2024-05-20,CASABLANCA,SKU_00521,190,16
2024-05-20,CASABLANCA,SKU_00522,186,5
2024-05-20,CASABLANCA,SKU_00523,408,22
2024-05-20,CASABLANCA,SKU_00524,80,47
2024-05-20,CASABLANCA,SKU_00525,463,4
2024-05-20,CASABLANCA,SKU_00526,307,38
2024-05-20,CASABLANCA,SKU_00527,84,43
2024-05-20,CASABLANCA,SKU_00528,434,19
2024-05-20,CASABLANCA,SKU_00529,205,12
2024-05-20,CASABLANCA,SKU_00530,316,24
2024-05-20,CASABLANCA,SKU_00531,215,36
2024-05-20,CASABLANCA,SKU_00532,122,20
2024-05-20,CASABLANCA,SKU_00533,461,17
2024-05-20,CASABLANCA,SKU_00534,224,37
2024-05-20,CASABLANCA,SKU_00535,498,16
2024-05-20,CASABLANCA,SKU_00536,422,27
