snapshot_date,center_id,sku,available_stock,reserved_stock
2024-05-20,NADOR,SKU_00226,57,5
2024-05-20,NADOR,SKU_00227,89,18
2024-05-20,NADOR,SKU_00228,489,14
2024-05-20,NADOR,SKU_00229,79,9
2024-05-20,NADOR,SKU_00230,264,12
2024-05-20,NADOR,SKU_00231,100,20
2024-05-20,NADOR,SKU_00232,231,25
2024-05-20,NADOR,SKU_00233,56,8
2024-05-20,NADOR,SKU_00234,339,8
2024-05-20,NADOR,SKU_00235,86,30
2024-05-20,NADOR,SKU_00236,376,49
2024-05-20,NADOR,SKU_00237,394,14
2024-05-20,NADOR,SKU_00238,475,5
2024-05-20,NADOR,SKU_00239,168,37
2024-05-20,NADOR,SKU_00240,141,3
2024-05-20,NADOR,SKU_00241,202,48
2024-05-20,NADOR,SKU_00242,119,39
2024-05-20,NADOR,SKU_00243,336,34
2024-05-20,NADOR,SKU_00244,175,20
2024-05-20,NADOR,SKU_00245,464,20
2024-05-20,NADOR,SKU_00246,385,36
2024-05-20,NADOR,SKU_00247,377,15
2024-05-20,NADOR,SKU_00248,329,44
2024-05-20,NADOR,SKU_00249,77,49
2024-05-20,NADOR,SKU_00250,266,2
2024-05-20,NADOR,SKU_00251,407,25
2024-05-20,NADOR,SKU_00252,429,1
2024-05-20,NADOR,SKU_00253,266,13
2024-05-20,NADOR,SKU_00254,349,39
2024-05-20,NADOR,SKU_00255,126,38
2024-05-20,NADOR,SKU_00256,251,11
2024-05-20,NADOR,SKU_00257,81,28
2024-05-20,NADOR,SKU_00258,180,42
2024-05-20,NADOR,SKU_00259,290,15
2024-05-20,NADOR,SKU_00260,149,47
2024-05-20,NADOR,SKU_00261,175,20
2024-05-20,NADOR,SKU_00262,326,8
2024-05-20,NADOR,SKU_00263,419,30
2024-05-20,NADOR,SKU_00264,149,7
2024-05-20,NADOR,SKU_00265,88,22
2024-05-20,NADOR,SKU_00266,124,27
2024-05-20,NADOR,SKU_00267,122,17
2024-05-20,NADOR,SKU_00268,388,46
2024-05-20,NADOR,SKU_00269,260,10
2024-05-20,NADOR,SKU_00270,390,2
2024-05-20,NADOR,SKU_00271,424,22
2024-05-20,NADOR,SKU_00272,428,3
2024-05-20,NADOR,SKU_00273,474,35
2024-05-20,NADOR,SKU_00274,182,22
2024-05-20,NADOR,SKU_00275,133,18
2024-05-20,NADOR,SKU_00276,278,43
2024-05-20,NADOR,SKU_00277,322,13
2024-05-20,NADOR,SKU_00278,301,1
2024-05-20,NADOR,SKU_00279,179,23
2024-05-20,NADOR,SKU_00280,108,37
2024-05-20,NADOR,SKU_00281,285,41
2024-05-20,NADOR,SKU_00282,266,38
2024-05-20,NADOR,SKU_00283,317,19
2024-05-20,NADOR,SKU_00284,121,15
2024-05-20,NADOR,SKU_00285,395,12
2024-05-20,NADOR,SKU_00286,223,2
2024-05-20,NADOR,SKU_00287,352,14
2024-05-20,NADOR,SKU_00288,312,49
2024-05-20,NADOR,SKU_00289,418,7
2024-05-20,NADOR,SKU_00290,468,49
2024-05-20,NADOR,SKU_00291,456,15
2024-05-20,NADOR,SKU_00292,497,25
2024-05-20,NADOR,SKU_00293,206,11
2024-05-20,NADOR,SKU_00294,125,7
2024-05-20,NADOR,SKU_00295,357,33
2024-05-20,NADOR,SKU_00296,179,23
2024-05-20,NADOR,SKU_00297,365,17
2024-05-20,NADOR,SKU_00298,189,44
2024-05-20,NADOR,SKU_00299,268,17
2024-05-20,NADOR,SKU_00300,194,2
2024-05-20,NADOR,SKU_00301,149,25
2024-05-20,NADOR,SKU_00302,55,10
2024-05-20,NADOR,SKU_00303,317,5
2024-05-20,NADOR,SKU_00304,59,40
2024-05-20,NADOR,SKU_00305,200,31
2024-05-20,NADOR,SKU_00306,299,10
2024-05-20,NADOR,SKU_00307,483,17
2024-05-20,NADOR,SKU_00308,98,18
2024-05-20,NADOR,SKU_00309,490,10
2024-05-20,NADOR,SKU_00310,333,43
2024-05-20,NADOR,SKU_00311,429,4
2024-05-20,NADOR,SKU_00312,286,14
2024-05-20,NADOR,SKU_00313,423,38
2024-05-20,NADOR,SKU_00314,476,44
2024-05-20,NADOR,SKU_00315,115,8
2024-05-20,NADOR,SKU_00316,169,12
2024-05-20,NADOR,SKU_00317,373,4
2024-05-20,NADOR,SKU_00318,408,22
2024-05-20,NADOR,SKU_00319,471,36
2024-05-20,NADOR,SKU_00320,194,12
2024-05-20,NADOR,SKU_00321,394,1
2024-05-20,NADOR,SKU_00322,229,27
2024-05-20,NADOR,SKU_00323,395,37
2024-05-20,NADOR,SKU_00324,129,32
2024-05-20,NADOR,SKU_00325,377,17
2024-05-20,NADOR,SKU_00326,481,17
2024-05-20,NADOR,SKU_00327,423,26
2024-05-20,NADOR,SKU_00328,69,32
2024-05-20,NADOR,SKU_00329,271,9
2024-05-20,NADOR,SKU_00330,330,38
2024-05-20,NADOR,SKU_00331,134,23
2024-05-20,NADOR,SKU_00332,228,4
2024-05-20,NADOR,SKU_00333,244,16
2024-05-20,NADOR,SKU_00334,164,28
2024-05-20,NADOR,SKU_00335,220,42
2024-05-20,NADOR,SKU_00336,359,28
2024-05-20,NADOR,SKU_00337,419,31
2024-05-20,NADOR,SKU_00338,340,31
2024-05-20,NADOR,SKU_00339,124,34
2024-05-20,NADOR,SKU_00340,481,29
2024-05-20,NADOR,SKU_00341,54,8
2024-05-20,NADOR,SKU_00342,151,42
2024-05-20,NADOR,SKU_00343,405,34
2024-05-20,NADOR,SKU_00344,479,26
2024-05-20,NADOR,SKU_00345,497,10
2024-05-20,NADOR,SKU_00346,195,47
2024-05-20,NADOR,SKU_00347,425,27
2024-05-20,NADOR,SKU_00348,332,17
2024-05-20,NADOR,SKU_00349,220,8
2024-05-20,NADOR,SKU_00350,145,45
2024-05-20,NADOR,SKU_00351,191,5
2024-05-20,NADOR,SKU_00352,196,36
2024-05-20,NADOR,SKU_00353,431,42
2024-05-20,NADOR,SKU_00354,98,11
2024-05-20,NADOR,SKU_00355,328,23
2024-05-20,NADOR,SKU_00356,86,27
2024-05-20,NADOR,SKU_00357,270,26
2024-05-20,NADOR,SKU_00358,444,30
2024-05-20,NADOR,SKU_00359,462,30
2024-05-20,NADOR,SKU_00360,476,15
2024-05-20,NADOR,SKU_00361,464,29
2024-05-20,NADOR,SKU_00362,324,41
2024-05-20,NADOR,SKU_00363,268,27
2024-05-20,NADOR,SKU_00364,151,28
2024-05-20,NADOR,SKU_00365,228,25
2024-05-20,NADOR,SKU_00366,90,22
2024-05-20,NADOR,SKU_00367,64,21
2024-05-20,NADOR,SKU_00368,123,33
2024-05-20,NADOR,SKU_00369,116,46
2024-05-20,NADOR,SKU_00370,272,15
2024-05-20,NADOR,SKU_00371,51,31
2024-05-20,NADOR,SKU_00372,396,10
2024-05-20,NADOR,SKU_00373,140,3
2024-05-20,NADOR,SKU_00374,109,12
2024-05-20,NADOR,SKU_00375,359,18
2024-05-20,NADOR,SKU_00376,472,0
2024-05-20,NADOR,SKU_00377,202,6
2024-05-20,NADOR,SKU_00378,228,20
2024-05-20,NADOR,SKU_00379,129,10
2024-05-20,NADOR,SKU_00380,404,7
2024-05-20,NADOR,SKU_00381,168,14
2024-05-20,NADOR,SKU_00382,117,14
2024-05-20,NADOR,SKU_00383,132,36
2024-05-20,NADOR,SKU_00384,169,36
2024-05-20,NADOR,SKU_00385,331,20
2024-05-20,NADOR,SKU_00386,438,25
2024-05-20,NADOR,SKU_00387,292,27
2024-05-20,NADOR,SKU_00388,450,5
2024-05-20,NADOR,SKU_00389,462,22
2024-05-20,NADOR,SKU_00390,222,38
2024-05-20,NADOR,SKU_00391,325,35
2024-05-20,NADOR,SKU_00392,135,4
2024-05-20,NADOR,SKU_00393,406,2
2024-05-20,NADOR,SKU_00394,319,49
2024-05-20,NADOR,SKU_00395,487,41
2024-05-20,NADOR,SKU_00396,472,6
2024-05-20,NADOR,SKU_00397,154,47
2024-05-20,NADOR,SKU_00398,244,18
2024-05-20,NADOR,SKU_00399,152,10
2024-05-20,NADOR,SKU_00400,387,40
2024-05-20,NADOR,SKU_00401,293,45
2024-05-20,NADOR,SKU_00402,184,37
2024-05-20,NADOR,SKU_00403,258,46
2024-05-20,NADOR,SKU_00404,477,24
2024-05-20,NADOR,SKU_00405,323,9
2024-05-20,NADOR,SKU_00406,422,11
2024-05-20,NADOR,SKU_00407,483,4
2024-05-20,NADOR,SKU_00408,225,15
2024-05-20,NADOR,SKU_00409,401,19
2024-05-20,NADOR,SKU_00410,306,26
2024-05-20,NADOR,SKU_00411,299,26
2024-05-20,NADOR,SKU_00412,150,16
2024-05-20,NADOR,SKU_00413,152,3
2024-05-20,NADOR,SKU_00414,205,45
2024-05-20,NADOR,SKU_00415,308,1
2024-05-20,NADOR,SKU_00416,417,4
2024-05-20,NADOR,SKU_00417,257,22
2024-05-20,NADOR,SKU_00418,367,42
2024-05-20,NADOR,SKU_00419,145,23
2024-05-20,NADOR,SKU_00420,299,15
2024-05-20,NADOR,SKU_00421,354,38
2024-05-20,NADOR,SKU_00422,153,16
2024-05-20,NADOR,SKU_00423,77,30
2024-05-20,NADOR,SKU_00424,437,13
2024-05-20,NADOR,SKU_00425,477,39
2024-05-20,NADOR,SKU_00426,396,48
2024-05-20,NADOR,SKU_00427,56,32
2024-05-20,NADOR,SKU_00428,361,32
2024-05-20,NADOR,SKU_00429,344,41
2024-05-20,NADOR,SKU_00430,64,20
2024-05-20,NADOR,SKU_00431,449,20
2024-05-20,NADOR,SKU_00432,260,45
2024-05-20,NADOR,SKU_00433,407,44
2024-05-20,NADOR,SKU_00434,350,9
2024-05-20,NADOR,SKU_00435,313,40
2024-05-20,NADOR,SKU_00436,217,31
2024-05-20,NADOR,SKU_00437,403,25
2024-05-20,NADOR,SKU_00438,111,27
2024-05-20,NADOR,SKU_00439,142,11
2024-05-20,NADOR,SKU_00440,496,11
2024-05-20,NADOR,SKU_00441,302,20
2024-05-20,NADOR,SKU_00442,174,49
2024-05-20,NADOR,SKU_00443,150,22
2024-05-20,NADOR,SKU_00444,341,41
2024-05-20,NADOR,SKU_00445,494,22
2024-05-20,NADOR,SKU_00446,446,3
2024-05-20,NADOR,SKU_00447,303,39
2024-05-20,NADOR,SKU_00448,441,11
2024-05-20,NADOR,SKU_00449,185,1
2024-05-20,NADOR,SKU_00450,152,43
2024-05-20,NADOR,SKU_00451,268,1
2024-05-20,NADOR,SKU_00452,263,8
2024-05-20,NADOR,SKU_00453,461,2
2024-05-20,NADOR,SKU_00454,257,27
2024-05-20,NADOR,SKU_00455,449,6
2024-05-20,NADOR,SKU_00456,91,11
2024-05-20,NADOR,SKU_00457,287,24
2024-05-20,NADOR,SKU_00458,330,23
2024-05-20,NADOR,SKU_00459,110,36
2024-05-20,NADOR,SKU_00460,117,44
2024-05-20,NADOR,SKU_00461,409,22
2024-05-20,NADOR,SKU_00462,350,33
2024-05-20,NADOR,SKU_00463,284,32
2024-05-20,NADOR,SKU_00464,401,42
2024-05-20,NADOR,SKU_00465,238,15
2024-05-20,NADOR,SKU_00466,124,11
2024-05-20,NADOR,SKU_00467,396,34
2024-05-20,NADOR,SKU_00468,371,49
2024-05-20,NADOR,SKU_00469,307,32
2024-05-20,NADOR,SKU_00470,456,5
2024-05-20,NADOR,SKU_00471,424,15
2024-05-20,NADOR,SKU_00472,82,48
2024-05-20,NADOR,SKU_00473,53,47
2024-05-20,NADOR,SKU_00474,408,14
2024-05-20,NADOR,SKU_00475,157,40
2024-05-20,NADOR,SKU_00476,247,13
2024-05-20,NADOR,SKU_00477,446,8
2024-05-20,NADOR,SKU_00478,439,34
2024-05-20,NADOR,SKU_00479,172,39
2024-05-20,NADOR,SKU_00480,410,25
2024-05-20,NADOR,SKU_00481,438,13
2024-05-20,NADOR,SKU_00482,127,21
2024-05-20,NADOR,SKU_00483,422,19
2024-05-20,NADOR,SKU_00484,92,13
2024-05-20,NADOR,SKU_00485,389,10
2024-05-20,NADOR,SKU_00486,491,30
2024-05-20,NADOR,SKU_00487,107,24
2024-05-20,NADOR,SKU_00488,442,16
2024-05-20,NADOR,SKU_00489,234,41
2024-05-20,NADOR,SKU_00490,361,11
2024-05-20,NADOR,SKU_00491,291,26
2024-05-20,NADOR,SKU_00492,295,45
2024-05-20,NADOR,SKU_00493,79,28
2024-05-20,NADOR,SKU_00494,456,27
2024-05-20,NADOR,SKU_00495,117,20
2024-05-20,NADOR,SKU_00496,52,25
2024-05-20,NADOR,SKU_00497,473,42
2024-05-20,NADOR,SKU_00498,376,42
2024-05-20,NADOR,SKU_00499,402,1
2024-05-20,NADOR,SKU_00500,348,2
2024-05-20,NADOR,SKU_00501,76,49
2024-05-20,NADOR,SKU_00502,451,32
2024-05-20,NADOR,SKU_00503,479,33
2024-05-20,NADOR,SKU_00504,220,33
2024-05-20,NADOR,SKU_00505,288,43
2024-05-20,NADOR,SKU_00506,79,47
2024-05-20,NADOR,SKU_00507,178,21
2024-05-20,NADOR,SKU_00508,284,0
2024-05-20,NADOR,SKU_00509,374,18
2024-05-20,NADOR,SKU_00510,232,22
2024-05-20,NADOR,SKU_00511,336,22
2024-05-20,NADOR,SKU_00512,185,1
2024-05-20,NADOR,SKU_00513,179,24
2024-05-20,NADOR,SKU_00514,335,26
2024-05-20,NADOR,SKU_00515,367,3
2024-05-20,NADOR,SKU_00516,403,4
2024-05-20,NADOR,SKU_00517,378,8
2024-05-20,NADOR,SKU_00518,335,28
2024-05-20,NADOR,SKU_00519,70,48
2024-05-20,NADOR,SKU_00520,256,46
2024-05-20,NADOR,SKU_00521,210,45
2024-05-20,NADOR,SKU_00522,468,27
2024-05-20,NADOR,SKU_00523,376,25
2024-05-20,NADOR,SKU_00524,222,31
2024-05-20,NADOR,SKU_00525,64,32
2024-05-20,NADOR,SKU_00526,382,23
2024-05-20,NADOR,SKU_00527,427,48
2024-05-20,NADOR,SKU_00528,89,25
2024-05-20,NADOR,SKU_00529,320,12
2024-05-20,NADOR,SKU_00530,82,29
2024-05-20,NADOR,SKU_00531,156,25
2024-05-20,NADOR,SKU_00532,408,13
2024-05-20,NADOR,SKU_00533,329,8
2024-05-20,NADOR,SKU_00534,346,20
2024-05-20,NADOR,SKU_00535,291,11
2024-05-20,NADOR,SKU_00536,117,15
2024-05-20,NADOR,SKU_00537,326,12
2024-05-20,NADOR,SKU_00538,346,12
2024-05-20,NADOR,SKU_00539,492,14
2024-05-20,NADOR,SKU_00540,490,10
2024-05-20,NADOR,SKU_00541,395,15
2024-05-20,NADOR,SKU_00542,100,43
2024-05-20,NADOR,SKU_00543,418,42
2024-05-20,NADOR,SKU_00544,263,0
2024-05-20,NADOR,SKU_00545,93,37
2024-05-20,NADOR,SKU_00546,76,29
2024-05-20,NADOR,SKU_00547,484,28
2024-05-20,NADOR,SKU_00548,443,40
2024-05-20,NADOR,SKU_00549,102,13
2024-05-20,NADOR,SKU_00550,331,7
2024-05-20,NADOR,SKU_00551,252,9
2024-05-20,NADOR,SKU_00552,285,1
2024-05-20,NADOR,SKU_00553,132,41
2024-05-20,NADOR,SKU_00554,181,12
2024-05-20,NADOR,SKU_00555,188,0
2024-05-20,NADOR,SKU_00556,73,28
2024-05-20,NADOR,SKU_00557,483,37
2024-05-20,NADOR,SKU_00558,289,31
2024-05-20,NADOR,SKU_00559,52,34
2024-05-20,NADOR,SKU_00560,135,24
2024-05-20,NADOR,SKU_00561,400,5
2024-05-20,NADOR,SKU_00562,278,40
2024-05-20,NADOR,SKU_00563,156,38
2024-05-20,NADOR,SKU_00564,315,0
2024-05-20,NADOR,SKU_00565,253,30
2024-05-20,NADOR,SKU_00566,250,10
2024-05-20,NADOR,SKU_00567,369,10
2024-05-20,NADOR,SKU_00568,149,29
2024-05-20,NADOR,SKU_00569,257,40
2024-05-20,NADOR,SKU_00570,55,47
2024-05-20,NADOR,SKU_00571,305,47
2024-05-20,NADOR,SKU_00572,240,30
2024-05-20,NADOR,SKU_00573,224,40
2024-05-20,NADOR,SKU_00574,453,22
2024-05-20,NADOR,SKU_00575,287,12
2024-05-20,NADOR,SKU_00576,137,33
2024-05-20,NADOR,SKU_00577,403,19
2024-05-20,NADOR,SKU_00578,316,47
2024-05-20,NADOR,SKU_00579,312,29
2024-05-20,NADOR,SKU_00580,175,32
2024-05-20,NADOR,SKU_00581,351,39
2024-05-20,NADOR,SKU_00582,488,43
2024-05-20,NADOR,SKU_00583,467,6
2024-05-20,NADOR,SKU_00584,470,26
2024-05-20,NADOR,SKU_00585,325,48
2024-05-20,NADOR,SKU_00586,58,31
2024-05-20,NADOR,SKU_00587,83,43
2024-05-20,NADOR,SKU_00588,154,19
2024-05-20,NADOR,SKU_00589,60,8
2024-05-20,NADOR,SKU_00590,220,11
2024-05-20,NADOR,SKU_00591,379,17
2024-05-20,NADOR,SKU_00592,58,11
2024-05-20,NADOR,SKU_00593,416,46
2024-05-20,NADOR,SKU_00594,238,37
2024-05-20,NADOR,SKU_00595,240,10
2024-05-20,NADOR,SKU_00596,492,41
2024-05-20,NADOR,SKU_00597,414,18
2024-05-20,NADOR,SKU_00598,185,21
2024-05-20,NADOR,SKU_00599,123,3
2024-05-20,NADOR,SKU_00600,406,20
2024-05-20,NADOR,SKU_00601,300,37
2024-05-20,NADOR,SKU_00602,148,5
2024-05-20,NADOR,SKU_00603,270,19
2024-05-20,NADOR,SKU_00604,461,31
2024-05-20,NADOR,SKU_00605,213,27
2024-05-20,NADOR,SKU_00606,473,36
